id,count,sequence_id,date,start_date,end_date
10018,0,20231011073x,2023-10-11,07:33:09,07:33:09
10019,0,20231011073x,2023-10-11,07:33:10,07:33:10
10020,0,20231011073x,2023-10-11,07:33:11,07:33:11
10021,0,20231011073x,2023-10-11,07:33:12,07:33:12
10022,1,20231011073x,2023-10-11,07:33:13,07:33:13
10023,0,20231011073x,2023-10-11,07:33:14,07:33:14
10024,0,20231011073x,2023-10-11,07:33:15,07:33:15
10025,0,20231011073x,2023-10-11,07:33:16,07:33:16
10026,2,20231011073x,2023-10-11,07:33:17,07:33:17
10027,0,20231011073x,2023-10-11,07:33:18,07:33:18
10028,0,20231011073x,2023-10-11,07:33:19,07:33:19
10029,0,20231011073x,2023-10-11,07:33:20,07:33:20
10030,0,20231011073x,2023-10-11,07:33:21,07:33:21
10031,0,20231011073x,2023-10-11,07:33:22,07:33:22
10032,0,20231011073x,2023-10-11,07:33:23,07:33:23
10033,0,20231011073x,2023-10-11,07:33:24,07:33:24
10034,0,20231011073x,2023-10-11,07:33:25,07:33:25
10035,0,20231011073x,2023-10-11,07:33:26,07:33:26
10036,0,20231011073x,2023-10-11,07:33:27,07:33:27
10037,0,20231011073x,2023-10-11,07:33:28,07:33:28
10038,0,20231011073x,2023-10-11,07:33:29,07:33:29
10039,0,20231011073x,2023-10-11,07:33:30,07:33:30
10040,0,20231011073x,2023-10-11,07:33:31,07:33:31
10041,0,20231011073x,2023-10-11,07:33:32,07:33:32
10042,0,20231011073x,2023-10-11,07:33:33,07:33:33
10043,0,20231011073x,2023-10-11,07:33:34,07:33:34
10044,0,20231011073x,2023-10-11,07:33:35,07:33:35
10045,0,20231011073x,2023-10-11,07:33:37,07:33:37
10046,0,20231011073x,2023-10-11,07:33:38,07:33:38
10047,0,20231011073x,2023-10-11,07:33:39,07:33:39
10048,0,20231011073x,2023-10-11,07:33:40,07:33:40
10049,0,20231011073x,2023-10-11,07:33:41,07:33:41
10050,0,20231011073x,2023-10-11,07:33:42,07:33:42
10051,0,20231011073x,2023-10-11,07:33:43,07:33:43
10052,0,20231011073x,2023-10-11,07:33:44,07:33:44
10053,0,20231011073x,2023-10-11,07:33:45,07:33:45
10054,0,20231011073x,2023-10-11,07:33:46,07:33:46
10055,0,20231011073x,2023-10-11,07:33:47,07:33:47
10056,0,20231011073x,2023-10-11,07:33:48,07:33:48
10057,0,20231011073x,2023-10-11,07:33:49,07:33:49
10058,0,20231011073x,2023-10-11,07:33:50,07:33:50
10059,0,20231011073x,2023-10-11,07:33:51,07:33:51
10060,1,20231011073x,2023-10-11,07:33:52,07:33:52
10061,0,20231011073x,2023-10-11,07:33:53,07:33:53
10062,0,20231011073x,2023-10-11,07:33:54,07:33:54
10063,0,20231011073x,2023-10-11,07:33:55,07:33:55
10064,0,20231011073x,2023-10-11,07:33:56,07:33:56
10065,0,20231011073x,2023-10-11,07:33:57,07:33:57
10066,0,20231011073x,2023-10-11,07:33:58,07:33:58
10067,0,20231011073x,2023-10-11,07:33:59,07:33:59
10068,0,20231011073x,2023-10-11,07:34:00,07:34:00
10069,0,20231011073x,2023-10-11,07:34:01,07:34:01
10070,0,20231011073x,2023-10-11,07:34:02,07:34:02
10071,0,20231011073x,2023-10-11,07:34:03,07:34:03
10072,0,20231011073x,2023-10-11,07:34:04,07:34:04
10073,2,20231011073x,2023-10-11,07:34:05,07:34:05
10074,0,20231011073x,2023-10-11,07:34:06,07:34:06
10075,0,20231011073x,2023-10-11,07:34:07,07:34:07
10076,0,20231011073x,2023-10-11,07:34:08,07:34:08
10077,1,20231011073x,2023-10-11,07:34:09,07:34:09
10078,0,20231011073x,2023-10-11,07:34:10,07:34:10
10079,0,20231011073x,2023-10-11,07:34:11,07:34:11
10080,0,20231011073x,2023-10-11,07:34:12,07:34:12
10081,0,20231011073x,2023-10-11,07:34:13,07:34:13
10082,0,20231011073x,2023-10-11,07:34:14,07:34:14
10083,0,20231011073x,2023-10-11,07:34:15,07:34:15
10084,1,20231011073x,2023-10-11,07:34:16,07:34:16
10085,0,20231011073x,2023-10-11,07:34:17,07:34:17
10086,0,20231011073x,2023-10-11,07:34:18,07:34:18
10087,0,20231011073x,2023-10-11,07:34:19,07:34:19
10088,0,20231011073x,2023-10-11,07:34:20,07:34:20
10089,0,20231011073x,2023-10-11,07:34:21,07:34:21
10090,0,20231011073x,2023-10-11,07:34:22,07:34:22
10091,0,20231011073x,2023-10-11,07:34:23,07:34:23
10092,0,20231011073x,2023-10-11,07:34:24,07:34:24
10093,0,20231011073x,2023-10-11,07:34:25,07:34:25
10094,0,20231011073x,2023-10-11,07:34:26,07:34:26
10095,0,20231011073x,2023-10-11,07:34:27,07:34:27
10096,0,20231011073x,2023-10-11,07:34:28,07:34:28
10097,0,20231011073x,2023-10-11,07:34:29,07:34:29
10098,0,20231011073x,2023-10-11,07:34:30,07:34:30
10099,0,20231011073x,2023-10-11,07:34:31,07:34:31
10100,0,20231011073x,2023-10-11,07:34:32,07:34:32
10101,0,20231011073x,2023-10-11,07:34:33,07:34:33
10102,0,20231011073x,2023-10-11,07:34:34,07:34:34
10103,0,20231011073x,2023-10-11,07:34:35,07:34:35
10104,1,20231011073x,2023-10-11,07:34:36,07:34:36
10105,0,20231011073x,2023-10-11,07:34:37,07:34:37
10106,0,20231011073x,2023-10-11,07:34:38,07:34:38
10107,1,20231011073x,2023-10-11,07:34:39,07:34:39
10108,0,20231011073x,2023-10-11,07:34:40,07:34:40
10109,0,20231011073x,2023-10-11,07:34:41,07:34:41
10110,0,20231011073x,2023-10-11,07:34:42,07:34:42
10111,0,20231011073x,2023-10-11,07:34:43,07:34:43
10112,0,20231011073x,2023-10-11,07:34:44,07:34:44
10113,0,20231011073x,2023-10-11,07:34:45,07:34:45
10114,0,20231011073x,2023-10-11,07:34:46,07:34:46
10115,0,20231011073x,2023-10-11,07:34:47,07:34:47
10116,0,20231011073x,2023-10-11,07:34:48,07:34:48
10117,0,20231011073x,2023-10-11,07:34:49,07:34:49
10118,0,20231011073x,2023-10-11,07:34:50,07:34:50
10119,0,20231011073x,2023-10-11,07:34:51,07:34:51
10120,0,20231011073x,2023-10-11,07:34:52,07:34:52
10121,0,20231011073x,2023-10-11,07:34:53,07:34:53
10122,0,20231011073x,2023-10-11,07:34:54,07:34:54
10123,1,20231011073x,2023-10-11,07:34:55,07:34:55
10124,0,20231011073x,2023-10-11,07:34:56,07:34:56
10125,0,20231011073x,2023-10-11,07:34:57,07:34:57
10126,0,20231011073x,2023-10-11,07:34:58,07:34:58
10127,0,20231011073x,2023-10-11,07:34:59,07:34:59
10128,0,20231011073x,2023-10-11,07:35:00,07:35:00
10129,1,20231011073x,2023-10-11,07:35:01,07:35:01
10130,0,20231011073x,2023-10-11,07:35:02,07:35:02
10131,0,20231011073x,2023-10-11,07:35:03,07:35:03
10132,0,20231011073x,2023-10-11,07:35:04,07:35:04
10133,0,20231011073x,2023-10-11,07:35:05,07:35:05
10134,0,20231011073x,2023-10-11,07:35:06,07:35:06
10135,0,20231011073x,2023-10-11,07:35:07,07:35:07
10136,0,20231011073x,2023-10-11,07:35:09,07:35:09
10137,0,20231011073x,2023-10-11,07:35:10,07:35:10
10138,0,20231011073x,2023-10-11,07:35:11,07:35:11
10139,0,20231011073x,2023-10-11,07:35:12,07:35:12
10140,0,20231011073x,2023-10-11,07:35:13,07:35:13
10141,0,20231011073x,2023-10-11,07:35:14,07:35:14
10142,0,20231011073x,2023-10-11,07:35:15,07:35:15
10143,0,20231011073x,2023-10-11,07:35:16,07:35:16
10144,0,20231011073x,2023-10-11,07:35:17,07:35:17
10145,1,20231011073x,2023-10-11,07:35:18,07:35:18
10146,0,20231011073x,2023-10-11,07:35:19,07:35:19
10147,0,20231011073x,2023-10-11,07:35:20,07:35:20
10148,0,20231011073x,2023-10-11,07:35:21,07:35:21
10149,0,20231011073x,2023-10-11,07:35:22,07:35:22
10150,0,20231011073x,2023-10-11,07:35:23,07:35:23
10151,0,20231011073x,2023-10-11,07:35:24,07:35:24
10152,0,20231011073x,2023-10-11,07:35:25,07:35:25
10153,0,20231011073x,2023-10-11,07:35:26,07:35:26
10154,0,20231011073x,2023-10-11,07:35:27,07:35:27
10155,0,20231011073x,2023-10-11,07:35:28,07:35:28
10156,0,20231011073x,2023-10-11,07:35:29,07:35:29
10157,0,20231011073x,2023-10-11,07:35:30,07:35:30
10158,0,20231011073x,2023-10-11,07:35:31,07:35:31
10159,0,20231011073x,2023-10-11,07:35:32,07:35:32
10160,0,20231011073x,2023-10-11,07:35:33,07:35:33
10161,1,20231011073x,2023-10-11,07:35:34,07:35:34
10162,1,20231011073x,2023-10-11,07:35:35,07:35:35
10163,1,20231011073x,2023-10-11,07:35:36,07:35:36
10164,1,20231011073x,2023-10-11,07:35:37,07:35:37
10165,0,20231011073x,2023-10-11,07:35:38,07:35:38
10166,0,20231011073x,2023-10-11,07:35:39,07:35:39
10167,0,20231011073x,2023-10-11,07:35:40,07:35:40
10168,1,20231011073x,2023-10-11,07:35:41,07:35:41
10169,1,20231011073x,2023-10-11,07:35:42,07:35:42
10170,0,20231011073x,2023-10-11,07:35:43,07:35:43
10171,0,20231011073x,2023-10-11,07:35:44,07:35:44
10172,0,20231011073x,2023-10-11,07:35:45,07:35:45
10173,0,20231011073x,2023-10-11,07:35:46,07:35:46
10174,1,20231011073x,2023-10-11,07:35:47,07:35:47
10175,0,20231011073x,2023-10-11,07:35:48,07:35:48
10176,0,20231011073x,2023-10-11,07:35:49,07:35:49
10177,0,20231011073x,2023-10-11,07:35:50,07:35:50
10178,0,20231011073x,2023-10-11,07:35:51,07:35:51
10179,0,20231011073x,2023-10-11,07:35:52,07:35:52
10180,0,20231011073x,2023-10-11,07:35:53,07:35:53
10181,0,20231011073x,2023-10-11,07:35:54,07:35:54
10182,0,20231011073x,2023-10-11,07:35:55,07:35:55
10183,0,20231011073x,2023-10-11,07:35:56,07:35:56
10184,0,20231011073x,2023-10-11,07:35:57,07:35:57
10185,0,20231011073x,2023-10-11,07:35:58,07:35:58
10186,0,20231011073x,2023-10-11,07:35:59,07:35:59
10187,0,20231011073x,2023-10-11,07:36:00,07:36:00
10188,0,20231011073x,2023-10-11,07:36:01,07:36:01
10189,0,20231011073x,2023-10-11,07:36:02,07:36:02
10190,0,20231011073x,2023-10-11,07:36:03,07:36:03
10191,0,20231011073x,2023-10-11,07:36:04,07:36:04
10192,0,20231011073x,2023-10-11,07:36:05,07:36:05
10193,0,20231011073x,2023-10-11,07:36:06,07:36:06
10194,0,20231011073x,2023-10-11,07:36:07,07:36:07
10195,0,20231011073x,2023-10-11,07:36:08,07:36:08
10196,0,20231011073x,2023-10-11,07:36:09,07:36:09
10197,0,20231011073x,2023-10-11,07:36:10,07:36:10
10198,0,20231011073x,2023-10-11,07:36:11,07:36:11
10199,0,20231011073x,2023-10-11,07:36:12,07:36:12
10200,0,20231011073x,2023-10-11,07:36:13,07:36:13
10201,0,20231011073x,2023-10-11,07:36:14,07:36:14
10202,0,20231011073x,2023-10-11,07:36:15,07:36:15
10203,0,20231011073x,2023-10-11,07:36:16,07:36:16
10204,0,20231011073x,2023-10-11,07:36:17,07:36:17
10205,0,20231011073x,2023-10-11,07:36:18,07:36:18
10206,0,20231011073x,2023-10-11,07:36:19,07:36:19
10207,1,20231011073x,2023-10-11,07:36:20,07:36:20
10208,0,20231011073x,2023-10-11,07:36:21,07:36:21
10209,0,20231011073x,2023-10-11,07:36:22,07:36:22
10210,0,20231011073x,2023-10-11,07:36:23,07:36:23
10211,0,20231011073x,2023-10-11,07:36:24,07:36:24
10212,1,20231011073x,2023-10-11,07:36:25,07:36:25
10213,0,20231011073x,2023-10-11,07:36:26,07:36:26
10214,0,20231011073x,2023-10-11,07:36:27,07:36:27
10215,0,20231011073x,2023-10-11,07:36:28,07:36:28
10216,0,20231011073x,2023-10-11,07:36:29,07:36:29
10217,0,20231011073x,2023-10-11,07:36:30,07:36:30
10218,0,20231011073x,2023-10-11,07:36:31,07:36:31
10219,0,20231011073x,2023-10-11,07:36:32,07:36:32
10220,0,20231011073x,2023-10-11,07:36:33,07:36:33
10221,2,20231011073x,2023-10-11,07:36:34,07:36:34
10222,0,20231011073x,2023-10-11,07:36:35,07:36:35
10223,0,20231011073x,2023-10-11,07:36:36,07:36:36
10224,0,20231011073x,2023-10-11,07:36:37,07:36:37
10225,0,20231011073x,2023-10-11,07:36:38,07:36:38
10226,0,20231011073x,2023-10-11,07:36:39,07:36:39
10227,0,20231011073x,2023-10-11,07:36:40,07:36:40
10228,0,20231011073x,2023-10-11,07:36:41,07:36:41
10229,0,20231011073x,2023-10-11,07:36:42,07:36:42
10230,0,20231011073x,2023-10-11,07:36:43,07:36:44
10231,0,20231011073x,2023-10-11,07:36:45,07:36:45
10232,0,20231011073x,2023-10-11,07:36:46,07:36:46
10233,0,20231011073x,2023-10-11,07:36:47,07:36:47
10234,0,20231011073x,2023-10-11,07:36:48,07:36:48
10235,0,20231011073x,2023-10-11,07:36:49,07:36:49
10236,0,20231011073x,2023-10-11,07:36:50,07:36:50
10237,0,20231011073x,2023-10-11,07:36:51,07:36:51
10238,0,20231011073x,2023-10-11,07:36:52,07:36:52
10239,0,20231011073x,2023-10-11,07:36:53,07:36:53
10240,0,20231011073x,2023-10-11,07:36:54,07:36:54
10241,0,20231011073x,2023-10-11,07:36:55,07:36:55
10242,0,20231011073x,2023-10-11,07:36:56,07:36:56
10243,0,20231011073x,2023-10-11,07:36:57,07:36:57
10244,0,20231011073x,2023-10-11,07:36:58,07:36:58
10245,0,20231011073x,2023-10-11,07:36:59,07:36:59
10246,0,20231011073x,2023-10-11,07:37:00,07:37:00
10247,0,20231011073x,2023-10-11,07:37:01,07:37:01
10248,0,20231011073x,2023-10-11,07:37:02,07:37:02
10249,0,20231011073x,2023-10-11,07:37:03,07:37:03
10250,0,20231011073x,2023-10-11,07:37:04,07:37:04
10251,0,20231011073x,2023-10-11,07:37:05,07:37:05
10252,1,20231011073x,2023-10-11,07:37:06,07:37:06
10253,0,20231011073x,2023-10-11,07:37:07,07:37:07
10254,0,20231011073x,2023-10-11,07:37:08,07:37:08
10255,0,20231011073x,2023-10-11,07:37:09,07:37:09
10256,0,20231011073x,2023-10-11,07:37:10,07:37:10
10257,0,20231011073x,2023-10-11,07:37:11,07:37:11
10258,0,20231011073x,2023-10-11,07:37:12,07:37:12
10259,0,20231011073x,2023-10-11,07:37:13,07:37:13
10260,0,20231011073x,2023-10-11,07:37:14,07:37:14
10261,0,20231011073x,2023-10-11,07:37:15,07:37:15
10262,0,20231011073x,2023-10-11,07:37:16,07:37:16
10263,0,20231011073x,2023-10-11,07:37:17,07:37:17
10264,0,20231011073x,2023-10-11,07:37:18,07:37:18
10265,0,20231011073x,2023-10-11,07:37:19,07:37:19
10266,0,20231011073x,2023-10-11,07:37:20,07:37:20
10267,0,20231011073x,2023-10-11,07:37:21,07:37:21
10268,0,20231011073x,2023-10-11,07:37:22,07:37:22
10269,0,20231011073x,2023-10-11,07:37:23,07:37:23
10270,0,20231011073x,2023-10-11,07:37:24,07:37:24
10271,1,20231011073x,2023-10-11,07:37:25,07:37:25
10272,0,20231011073x,2023-10-11,07:37:26,07:37:26
10273,0,20231011073x,2023-10-11,07:37:27,07:37:27
10274,1,20231011073x,2023-10-11,07:37:28,07:37:28
10275,0,20231011073x,2023-10-11,07:37:29,07:37:29
10276,0,20231011073x,2023-10-11,07:37:30,07:37:30
10277,0,20231011073x,2023-10-11,07:37:31,07:37:31
10278,0,20231011073x,2023-10-11,07:37:32,07:37:32
10279,0,20231011073x,2023-10-11,07:37:33,07:37:33
10280,0,20231011073x,2023-10-11,07:37:34,07:37:34
10281,0,20231011073x,2023-10-11,07:37:35,07:37:35
10282,0,20231011073x,2023-10-11,07:37:36,07:37:36
10283,0,20231011073x,2023-10-11,07:37:37,07:37:37
10284,0,20231011073x,2023-10-11,07:37:38,07:37:38
10285,0,20231011073x,2023-10-11,07:37:39,07:37:39
10286,0,20231011073x,2023-10-11,07:37:40,07:37:40
10287,0,20231011073x,2023-10-11,07:37:41,07:37:41
10288,0,20231011073x,2023-10-11,07:37:42,07:37:42
10289,0,20231011073x,2023-10-11,07:37:43,07:37:43
10290,0,20231011073x,2023-10-11,07:37:44,07:37:44
10291,1,20231011073x,2023-10-11,07:37:45,07:37:45
10292,0,20231011073x,2023-10-11,07:37:46,07:37:46
10293,0,20231011073x,2023-10-11,07:37:47,07:37:47
10294,0,20231011073x,2023-10-11,07:37:48,07:37:48
10295,0,20231011073x,2023-10-11,07:37:49,07:37:49
10296,1,20231011073x,2023-10-11,07:37:50,07:37:50
10297,0,20231011073x,2023-10-11,07:37:51,07:37:51
10298,0,20231011073x,2023-10-11,07:37:52,07:37:52
10299,0,20231011073x,2023-10-11,07:37:53,07:37:53
10300,0,20231011073x,2023-10-11,07:37:54,07:37:54
10301,0,20231011073x,2023-10-11,07:37:55,07:37:55
10302,0,20231011073x,2023-10-11,07:37:56,07:37:56
10303,0,20231011073x,2023-10-11,07:37:57,07:37:57
10304,0,20231011073x,2023-10-11,07:37:58,07:37:58
10305,0,20231011073x,2023-10-11,07:37:59,07:37:59
10306,0,20231011073x,2023-10-11,07:38:00,07:38:00
10307,0,20231011073x,2023-10-11,07:38:01,07:38:01
10308,0,20231011073x,2023-10-11,07:38:02,07:38:02
10309,0,20231011073x,2023-10-11,07:38:03,07:38:03
10310,0,20231011073x,2023-10-11,07:38:04,07:38:04
10311,0,20231011073x,2023-10-11,07:38:05,07:38:05
10312,0,20231011073x,2023-10-11,07:38:06,07:38:06
10313,0,20231011073x,2023-10-11,07:38:07,07:38:07
10314,0,20231011073x,2023-10-11,07:38:08,07:38:08
10315,0,20231011073x,2023-10-11,07:38:09,07:38:09
10316,0,20231011073x,2023-10-11,07:38:10,07:38:10
10317,1,20231011073x,2023-10-11,07:38:11,07:38:11
10318,0,20231011073x,2023-10-11,07:38:12,07:38:12
10319,0,20231011073x,2023-10-11,07:38:13,07:38:13
10320,0,20231011073x,2023-10-11,07:38:14,07:38:14
10321,0,20231011073x,2023-10-11,07:38:15,07:38:15
10322,1,20231011073x,2023-10-11,07:38:16,07:38:17
10323,0,20231011073x,2023-10-11,07:38:18,07:38:18
10324,0,20231011073x,2023-10-11,07:38:19,07:38:19
10325,0,20231011073x,2023-10-11,07:38:20,07:38:20
10326,1,20231011073x,2023-10-11,07:38:21,07:38:21
10327,0,20231011073x,2023-10-11,07:38:22,07:38:22
10328,0,20231011073x,2023-10-11,07:38:23,07:38:23
10329,0,20231011073x,2023-10-11,07:38:24,07:38:24
10330,0,20231011073x,2023-10-11,07:38:25,07:38:25
10331,0,20231011073x,2023-10-11,07:38:26,07:38:26
10332,0,20231011073x,2023-10-11,07:38:27,07:38:27
10333,0,20231011073x,2023-10-11,07:38:28,07:38:28
10334,0,20231011073x,2023-10-11,07:38:29,07:38:29
10335,0,20231011073x,2023-10-11,07:38:30,07:38:30
10336,0,20231011073x,2023-10-11,07:38:31,07:38:31
10337,0,20231011073x,2023-10-11,07:38:32,07:38:32
10338,0,20231011073x,2023-10-11,07:38:33,07:38:33
10339,0,20231011073x,2023-10-11,07:38:34,07:38:34
10340,0,20231011073x,2023-10-11,07:38:35,07:38:35
10341,0,20231011073x,2023-10-11,07:38:36,07:38:36
10342,0,20231011073x,2023-10-11,07:38:37,07:38:37
10343,1,20231011073x,2023-10-11,07:38:38,07:38:38
10344,0,20231011073x,2023-10-11,07:38:39,07:38:39
10345,0,20231011073x,2023-10-11,07:38:40,07:38:40
10346,0,20231011073x,2023-10-11,07:38:41,07:38:41
10347,0,20231011073x,2023-10-11,07:38:42,07:38:42
10348,0,20231011073x,2023-10-11,07:38:43,07:38:43
10349,0,20231011073x,2023-10-11,07:38:44,07:38:44
10350,0,20231011073x,2023-10-11,07:38:45,07:38:45
10351,0,20231011073x,2023-10-11,07:38:46,07:38:46
10352,0,20231011073x,2023-10-11,07:38:47,07:38:47
10353,0,20231011073x,2023-10-11,07:38:48,07:38:48
10354,0,20231011073x,2023-10-11,07:38:49,07:38:49
10355,0,20231011073x,2023-10-11,07:38:50,07:38:50
10356,0,20231011073x,2023-10-11,07:38:51,07:38:51
10357,0,20231011073x,2023-10-11,07:38:52,07:38:52
10358,0,20231011073x,2023-10-11,07:38:53,07:38:53
10359,0,20231011073x,2023-10-11,07:38:54,07:38:54
10360,0,20231011073x,2023-10-11,07:38:55,07:38:55
10361,0,20231011073x,2023-10-11,07:38:56,07:38:56
10362,0,20231011073x,2023-10-11,07:38:57,07:38:57
10363,0,20231011073x,2023-10-11,07:38:58,07:38:58
10364,0,20231011073x,2023-10-11,07:38:59,07:38:59
10365,0,20231011073x,2023-10-11,07:39:00,07:39:00
10366,0,20231011073x,2023-10-11,07:39:01,07:39:01
10367,0,20231011073x,2023-10-11,07:39:02,07:39:02
10368,0,20231011073x,2023-10-11,07:39:03,07:39:03
10369,0,20231011073x,2023-10-11,07:39:04,07:39:04
10370,0,20231011073x,2023-10-11,07:39:05,07:39:05
10371,0,20231011073x,2023-10-11,07:39:06,07:39:06
10372,0,20231011073x,2023-10-11,07:39:07,07:39:07
10373,4,20231011073x,2023-10-11,07:39:08,07:39:08
10374,1,20231011073x,2023-10-11,07:39:09,07:39:09
10375,1,20231011073x,2023-10-11,07:39:10,07:39:10
10376,0,20231011073x,2023-10-11,07:39:11,07:39:11
10377,0,20231011073x,2023-10-11,07:39:12,07:39:12
10378,1,20231011073x,2023-10-11,07:39:13,07:39:13
10379,0,20231011073x,2023-10-11,07:39:14,07:39:14
10380,0,20231011073x,2023-10-11,07:39:15,07:39:15
10381,0,20231011073x,2023-10-11,07:39:16,07:39:16
10382,0,20231011073x,2023-10-11,07:39:17,07:39:17
10383,0,20231011073x,2023-10-11,07:39:18,07:39:18
10384,0,20231011073x,2023-10-11,07:39:19,07:39:19
10385,0,20231011073x,2023-10-11,07:39:20,07:39:20
10386,0,20231011073x,2023-10-11,07:39:21,07:39:21
10387,0,20231011073x,2023-10-11,07:39:22,07:39:22
10388,0,20231011073x,2023-10-11,07:39:23,07:39:23
10389,0,20231011073x,2023-10-11,07:39:24,07:39:24
10390,0,20231011073x,2023-10-11,07:39:25,07:39:25
10391,1,20231011073x,2023-10-11,07:39:26,07:39:26
10392,0,20231011073x,2023-10-11,07:39:27,07:39:27
10393,0,20231011073x,2023-10-11,07:39:28,07:39:28
10394,0,20231011073x,2023-10-11,07:39:29,07:39:29
10395,0,20231011073x,2023-10-11,07:39:30,07:39:30
10396,0,20231011073x,2023-10-11,07:39:31,07:39:31
10397,0,20231011073x,2023-10-11,07:39:32,07:39:32
10398,0,20231011073x,2023-10-11,07:39:33,07:39:33
10399,0,20231011073x,2023-10-11,07:39:34,07:39:34
10400,0,20231011073x,2023-10-11,07:39:35,07:39:35
10401,1,20231011073x,2023-10-11,07:39:36,07:39:36
10402,0,20231011073x,2023-10-11,07:39:37,07:39:37
10403,0,20231011073x,2023-10-11,07:39:38,07:39:38
10404,0,20231011073x,2023-10-11,07:39:39,07:39:39
10405,0,20231011073x,2023-10-11,07:39:40,07:39:40
10406,1,20231011073x,2023-10-11,07:39:41,07:39:41
10407,0,20231011073x,2023-10-11,07:39:42,07:39:42
10408,0,20231011073x,2023-10-11,07:39:43,07:39:43
10409,0,20231011073x,2023-10-11,07:39:44,07:39:44
10410,0,20231011073x,2023-10-11,07:39:45,07:39:45
10411,0,20231011073x,2023-10-11,07:39:46,07:39:46
10412,0,20231011073x,2023-10-11,07:39:47,07:39:47
10413,0,20231011073x,2023-10-11,07:39:48,07:39:48
10414,0,20231011073x,2023-10-11,07:39:49,07:39:49
10415,1,20231011073x,2023-10-11,07:39:50,07:39:50
10416,0,20231011073x,2023-10-11,07:39:51,07:39:51
10417,0,20231011073x,2023-10-11,07:39:53,07:39:53
10418,0,20231011073x,2023-10-11,07:39:54,07:39:54
10419,0,20231011073x,2023-10-11,07:39:55,07:39:55
10420,0,20231011073x,2023-10-11,07:39:56,07:39:56
10421,0,20231011073x,2023-10-11,07:39:57,07:39:57
10422,0,20231011073x,2023-10-11,07:39:58,07:39:58
10423,0,20231011073x,2023-10-11,07:39:59,07:39:59
10424,0,20231011074x,2023-10-11,07:40:00,07:40:00
10425,0,20231011074x,2023-10-11,07:40:01,07:40:01
10426,1,20231011074x,2023-10-11,07:40:02,07:40:02
10427,0,20231011074x,2023-10-11,07:40:03,07:40:03
10428,0,20231011074x,2023-10-11,07:40:04,07:40:04
10429,0,20231011074x,2023-10-11,07:40:05,07:40:05
10430,1,20231011074x,2023-10-11,07:40:06,07:40:06
10431,0,20231011074x,2023-10-11,07:40:07,07:40:07
10432,0,20231011074x,2023-10-11,07:40:08,07:40:08
10433,0,20231011074x,2023-10-11,07:40:09,07:40:09
10434,0,20231011074x,2023-10-11,07:40:10,07:40:10
10435,0,20231011074x,2023-10-11,07:40:11,07:40:11
10436,1,20231011074x,2023-10-11,07:40:12,07:40:12
10437,0,20231011074x,2023-10-11,07:40:13,07:40:13
10438,0,20231011074x,2023-10-11,07:40:14,07:40:14
10439,0,20231011074x,2023-10-11,07:40:15,07:40:15
10440,1,20231011074x,2023-10-11,07:40:16,07:40:16
10441,0,20231011074x,2023-10-11,07:40:17,07:40:17
10442,0,20231011074x,2023-10-11,07:40:18,07:40:18
10443,0,20231011074x,2023-10-11,07:40:19,07:40:19
10444,0,20231011074x,2023-10-11,07:40:20,07:40:20
10445,0,20231011074x,2023-10-11,07:40:21,07:40:21
10446,0,20231011074x,2023-10-11,07:40:22,07:40:22
10447,0,20231011074x,2023-10-11,07:40:23,07:40:23
10448,0,20231011074x,2023-10-11,07:40:24,07:40:24
10449,0,20231011074x,2023-10-11,07:40:25,07:40:25
10450,0,20231011074x,2023-10-11,07:40:26,07:40:26
10451,0,20231011074x,2023-10-11,07:40:27,07:40:27
10452,0,20231011074x,2023-10-11,07:40:28,07:40:28
10453,0,20231011074x,2023-10-11,07:40:29,07:40:29
10454,1,20231011074x,2023-10-11,07:40:30,07:40:30
10455,0,20231011074x,2023-10-11,07:40:31,07:40:31
10456,0,20231011074x,2023-10-11,07:40:32,07:40:32
10457,0,20231011074x,2023-10-11,07:40:33,07:40:33
10458,0,20231011074x,2023-10-11,07:40:34,07:40:34
10459,0,20231011074x,2023-10-11,07:40:35,07:40:35
10460,0,20231011074x,2023-10-11,07:40:36,07:40:36
